customer_id,signup_date,age_group,gender,city,customer_type,loyalty_tier
C3084,2020-07-01,26-35,Male,Glasgow,New,Gold
C3085,2023-04-03,26-35,Male,Leeds,Returning,Gold
C3086,2022-10-25,26-35,Male,Nottingham,New,Bronze
C3087,2023-07-16,46-55,Male,Southampton,New,Bronze
C3088,2022-03-14,36-45,Male,Belfast,New,Bronze
C3089,2021-11-12,26-35,Male,Edinburgh,Returning,Bronze
C3090,2022-05-29,36-45,Male,Birmingham,Returning,Bronze
C3091,2021-05-05,46-55,Male,Newcastle,New,Bronze
C3092,2021-05-20,26-35,Female,Birmingham,Returning,Bronze
C3093,2020-03-09,36-45,Female,Cardiff,New,Bronze
C3094,2021-02-05,26-35,Female,Bristol,New,Silver
C3095,2022-08-02,56-65,Male,Newcastle,Returning,Bronze
C3096,2020-07-17,26-35,Male,Glasgow,New,Silver
C3097,2021-09-09,46-55,Male,Newcastle,Returning,Bronze
C3098,2021-02-10,36-45,Male,Edinburgh,Returning,Bronze
C3099,2020-03-28,18-25,Male,Manchester,Returning,Bronze
C3100,2023-06-03,46-55,Female,Birmingham,Returning,Bronze
C3101,2022-05-02,26-35,Male,Birmingham,New,Silver
C3102,2021-01-24,56-65,Female,Bristol,New,Bronze
C3103,2022-05-09,56-65,Female,Newcastle,Returning,Silver
C3104,2022-01-05,46-55,Female,Bristol,Returning,Silver
C3105,2020-11-27,18-25,Non-binary,Nottingham,Returning,Gold
C3106,2021-04-25,56-65,Female,London,Returning,Silver
C3107,2023-04-07,26-35,Male,Birmingham,Returning,Bronze
C3108,2023-09-20,26-35,Male,Nottingham,New,Bronze
C3109,2022-02-07,56-65,Female,Bristol,Returning,Bronze
C3110,2020-09-10,36-45,Female,Liverpool,New,Gold
C3111,2021-04-17,18-25,Female,Newcastle,New,Silver
C3112,2022-03-15,26-35,Male,Sheffield,New,Bronze
C3113,2024-06-03,46-55,Non-binary,Sheffield,New,Bronze
C3114,2022-03-08,26-35,Male,Birmingham,Returning,Bronze
C3115,2020-09-12,46-55,Male,Bristol,Returning,Bronze
C3116,2020-01-28,46-55,Female,Leeds,Returning,Silver
C3117,2023-07-19,18-25,Male,Edinburgh,Returning,Gold
C3118,2022-04-14,26-35,Non-binary,Sheffield,New,Gold
C3119,2023-06-22,56-65,Female,Leicester,New,Silver
C3120,2020-08-25,26-35,Female,Leicester,New,Bronze
C3121,2020-07-12,18-25,Female,Manchester,New,Bronze
C3122,2021-04-22,36-45,Female,Liverpool,New,Silver
C3123,2020-09-26,26-35,Female,London,New,Bronze
C3124,2020-11-30,18-25,Female,Liverpool,New,Bronze
C3125,2022-01-16,36-45,Female,Bristol,New,Bronze
C3126,2024-03-03,26-35,Female,Southampton,New,Silver
C3127,2022-06-10,26-35,Female,Belfast,Returning,Gold
C3128,2022-02-06,36-45,Female,Cardiff,Returning,Bronze
C3129,2021-03-02,26-35,Male,Glasgow,New,Gold
C3130,2022-03-05,26-35,Female,Nottingham,New,Bronze
C3131,2020-09-27,26-35,Male,Glasgow,New,Silver
C3132,2021-04-19,26-35,Male,London,Returning,Bronze
C3133,2021-07-02,26-35,Male,Nottingham,New,Bronze
C3134,2020-04-20,18-25,Female,Birmingham,Returning,Bronze
C3135,2021-07-22,46-55,Male,Leicester,New,Silver
C3136,2022-12-31,26-35,Male,Belfast,Returning,Bronze
C3137,2020-10-14,36-45,Male,Leeds,New,Silver
C3138,2020-12-15,56-65,Female,Bristol,Returning,Bronze
C3139,2020-10-31,46-55,Female,Edinburgh,Returning,Bronze
C3140,2024-06-21,36-45,Female,Sheffield,Returning,Bronze
C3141,2021-02-18,26-35,Male,Liverpool,New,Bronze
C3142,2023-03-09,65+,Female,Edinburgh,Returning,Silver
C3143,2021-05-06,36-45,Male,Leeds,New,Gold
C3144,2021-05-25,18-25,Male,Leicester,New,Silver
C3145,2023-01-17,36-45,Male,Edinburgh,New,Bronze
C3146,2020-03-11,18-25,Female,Southampton,New,Silver
C3147,2023-04-20,56-65,Female,Belfast,New,Bronze
C3148,2022-10-27,26-35,Male,Liverpool,New,Bronze
C3149,2023-07-09,36-45,Male,Birmingham,Returning,Bronze
C3150,2021-03-08,26-35,Female,Newcastle,New,Silver
C3151,2021-10-24,36-45,Male,Bristol,New,Silver
C3152,2020-12-08,36-45,Male,London,Returning,Silver
C3153,2021-11-18,26-35,Female,Leicester,New,Silver
C3154,2023-10-27,46-55,Female,Edinburgh,Returning,Bronze
C3155,2021-03-22,36-45,Female,Edinburgh,New,Bronze
C3156,2023-08-07,46-55,Male,Nottingham,Returning,Silver
C3157,2023-02-16,36-45,Male,Cardiff,New,Bronze
C3158,2020-11-03,26-35,Female,Cardiff,New,Bronze
C3159,2023-10-14,18-25,Male,Glasgow,New,Silver
C3160,2023-12-21,36-45,Female,Belfast,New,Silver
C3161,2020-11-22,18-25,Male,Manchester,Returning,Silver
C3162,2021-09-30,26-35,Female,Liverpool,New,Bronze
C3163,2021-08-26,26-35,Male,Glasgow,New,Gold
C3164,2021-03-30,18-25,Male,Edinburgh,New,Silver
C3165,2020-05-18,46-55,Female,Sheffield,Returning,Silver
C3166,2023-04-05,46-55,Male,Glasgow,Returning,Gold
C3167,2023-09-20,26-35,Male,Belfast,New,Silver
C3168,2022-01-05,26-35,Female,Belfast,New,Silver
C3169,2023-08-13,46-55,Male,Southampton,Returning,Silver
C3170,2023-03-26,36-45,Male,Nottingham,New,Bronze
C3171,2022-01-25,18-25,Female,Nottingham,Returning,Silver
C3172,2023-04-11,36-45,Male,Newcastle,New,Bronze
C3173,2023-11-20,26-35,Female,London,Returning,Gold
C3174,2023-05-29,26-35,Female,Bristol,New,Gold
C3175,2023-08-10,46-55,Female,Liverpool,Returning,Bronze
C3176,2022-02-10,36-45,Male,Glasgow,New,Gold
C3177,2021-04-21,18-25,Male,London,Returning,Bronze
C3178,2021-09-11,18-25,Male,Bristol,Returning,Silver
C3179,2021-10-15,26-35,Female,London,Returning,Bronze
C3180,2023-01-26,18-25,Female,Glasgow,New,Bronze
C3181,2020-02-02,36-45,Male,Manchester,Returning,Bronze
C3182,2020-12-03,36-45,Female,Newcastle,Returning,Gold
C3183,2023-01-02,26-35,Female,Bristol,Returning,Bronze
C3184,2020-07-19,18-25,Female,Birmingham,New,Silver
C3185,2020-03-22,26-35,Male,Southampton,New,Bronze
C3186,2023-09-04,46-55,Female,Belfast,Returning,Bronze
C3187,2023-01-28,46-55,Male,Glasgow,New,Bronze
C3188,2021-07-12,36-45,Female,Newcastle,Returning,Silver
C3189,2021-12-12,46-55,Male,Sheffield,New,Silver
C3190,2023-12-15,36-45,Male,Leicester,New,Bronze
C3191,2023-08-01,36-45,Female,Belfast,New,Silver
C3192,2021-09-26,26-35,Male,Belfast,Returning,Bronze
C3193,2024-04-16,26-35,Male,Glasgow,Returning,Silver
C3194,2024-05-06,26-35,Female,Glasgow,Returning,Silver
C3195,2020-10-31,18-25,Female,Southampton,New,Bronze
C3196,2023-12-13,26-35,Female,Southampton,New,Gold
C3197,2024-01-16,36-45,Non-binary,Edinburgh,New,Silver
C3198,2022-04-11,46-55,Female,Manchester,New,Bronze
C3199,2020-10-24,36-45,Male,Southampton,Returning,Bronze
C3200,2020-01-26,46-55,Female,London,New,Bronze
C3201,2022-12-21,46-55,Male,Birmingham,New,Bronze
C3202,2022-04-02,26-35,Female,Southampton,New,Bronze
C3203,2022-03-14,46-55,Male,Birmingham,New,Silver
C3204,2021-11-30,26-35,Male,Sheffield,New,Silver
C3205,2021-04-01,56-65,Female,Sheffield,New,Bronze
C3206,2020-02-18,18-25,Female,Liverpool,New,Gold
C3207,2022-08-11,26-35,Male,Birmingham,Returning,Bronze
C3208,2023-03-09,36-45,Female,Cardiff,New,Bronze
C3209,2022-08-15,65+,Male,Manchester,New,Silver
C3210,2020-10-30,46-55,Male,Leeds,New,Bronze
C3211,2024-06-18,56-65,Male,Belfast,Returning,Silver
C3212,2020-03-25,36-45,Male,Birmingham,New,Bronze
C3213,2021-11-26,18-25,Male,Bristol,New,Bronze
C3214,2023-02-17,18-25,Prefer not to say,London,New,Gold
C3215,2023-08-22,26-35,Female,Leicester,New,Bronze
C3216,2022-11-01,18-25,Female,Cardiff,New,Bronze
C3217,2022-10-14,46-55,Male,Bristol,Returning,Gold
C3218,2020-09-04,26-35,Female,Edinburgh,New,Bronze
C3219,2023-09-23,46-55,Female,Belfast,Returning,Silver
C3220,2023-06-22,26-35,Female,Leeds,Returning,Gold
C3221,2022-11-18,18-25,Male,Leeds,Returning,Silver
C3222,2020-04-12,36-45,Male,Sheffield,Returning,Bronze
C3223,2021-10-25,56-65,Female,Belfast,New,Bronze
C3224,2020-11-16,65+,Male,Edinburgh,Returning,Silver
C3225,2024-04-18,26-35,Male,Cardiff,New,Silver
C3226,2022-02-02,26-35,Male,Edinburgh,New,Bronze
C3227,2021-03-14,36-45,Male,Birmingham,New,Bronze
C3228,2021-01-06,65+,Female,Manchester,New,Bronze
C3229,2020-09-07,46-55,Male,Newcastle,Returning,Bronze
C3230,2020-08-07,46-55,Female,Sheffield,Returning,Bronze
C3231,2022-08-12,46-55,Female,Manchester,Returning,Bronze
C3232,2023-03-25,26-35,Male,Birmingham,New,Silver
C3233,2023-08-20,18-25,Male,Belfast,New,Gold
C3234,2020-02-29,46-55,Male,Leicester,Returning,Bronze
C3235,2022-06-01,36-45,Female,Cardiff,New,Bronze
C3236,2022-03-22,56-65,Female,Southampton,New,Silver
C3237,2023-02-20,36-45,Male,Leicester,Returning,Bronze
C3238,2020-12-05,26-35,Female,Leicester,Returning,Silver
C3239,2021-08-24,18-25,Female,Leeds,Returning,Bronze
C3240,2023-05-08,26-35,Male,Manchester,New,Bronze
C3241,2021-09-15,46-55,Non-binary,Southampton,New,Silver
C3242,2021-07-29,36-45,Male,Newcastle,New,Bronze
C3243,2023-03-09,18-25,Male,London,New,Bronze
C3244,2023-09-12,56-65,Non-binary,Nottingham,New,Bronze
C3245,2024-02-04,26-35,Male,Cardiff,New,Bronze
C3246,2023-10-17,36-45,Male,Birmingham,New,Silver
C3247,2024-05-15,36-45,Male,Leeds,Returning,Silver
C3248,2022-11-29,36-45,Male,Liverpool,Returning,Bronze
C3249,2024-04-26,46-55,Female,Newcastle,Returning,Gold
C3250,2024-01-04,56-65,Female,Leicester,New,Silver
C3251,2023-04-30,46-55,Female,Edinburgh,Returning,Bronze
C3252,2023-11-06,18-25,Male,Birmingham,New,Bronze
C3253,2023-01-23,26-35,Female,Leeds,New,Bronze
C3254,2023-06-06,46-55,Male,Belfast,Returning,Gold
C3255,2023-08-05,36-45,Female,Nottingham,New,Silver
C3256,2022-06-28,46-55,Female,Cardiff,Returning,Gold
C3257,2024-06-21,36-45,Prefer not to say,London,New,Gold
C3258,2022-10-02,18-25,Female,Glasgow,Returning,Silver
C3259,2023-02-04,36-45,Male,Southampton,New,Silver
C3260,2022-06-16,18-25,Male,Liverpool,Returning,Bronze
C3261,2024-05-26,46-55,Male,Cardiff,New,Bronze
C3262,2021-10-20,46-55,Male,Nottingham,Returning,Silver
C3263,2023-12-05,26-35,Male,Birmingham,New,Bronze
C3264,2021-02-03,65+,Male,Birmingham,New,Gold
C3265,2020-03-02,26-35,Female,Leicester,Returning,Bronze
C3266,2021-03-12,26-35,Female,Cardiff,Returning,Silver
C3267,2021-11-09,26-35,Female,Liverpool,Returning,Silver
C3268,2024-02-02,26-35,Female,Manchester,New,Silver
C3269,2021-12-15,36-45,Male,Cardiff,New,Silver
C3270,2023-02-26,36-45,Male,Newcastle,New,Silver
C3271,2022-02-28,26-35,Male,London,New,Silver
C3272,2021-02-05,46-55,Prefer not to say,Glasgow,Returning,Silver
C3273,2023-08-18,36-45,Male,Glasgow,New,Bronze
C3274,2020-11-02,36-45,Female,Leicester,New,Bronze
C3275,2022-10-02,26-35,Female,Nottingham,New,Silver
C3276,2020-10-22,26-35,Male,Leeds,New,Silver
C3277,2023-09-23,56-65,Male,Liverpool,New,Silver
C3278,2022-06-01,46-55,Female,Southampton,Returning,Silver
C3279,2023-04-20,46-55,Male,Newcastle,New,Silver
C3280,2022-08-15,26-35,Female,Glasgow,New,Silver
C3281,2023-09-10,36-45,Female,Sheffield,New,Silver
C3282,2020-04-20,26-35,Female,Birmingham,New,Bronze
C3283,2022-06-19,36-45,Male,Nottingham,New,Bronze
C3284,2024-03-15,26-35,Male,Glasgow,New,Bronze
C3285,2021-10-07,36-45,Male,Nottingham,New,Gold
C3286,2021-02-15,36-45,Female,Leicester,New,Silver
C3287,2022-03-27,56-65,Male,London,New,Bronze
C3288,2021-08-28,46-55,Female,Manchester,New,Bronze
C3289,2022-11-20,56-65,Female,London,Returning,Silver
C3290,2022-09-02,18-25,Female,Nottingham,New,Bronze
C3291,2024-01-07,46-55,Male,Leicester,New,Bronze
C3292,2022-12-10,26-35,Female,Bristol,New,Bronze
C3293,2022-11-14,18-25,Male,Belfast,New,Bronze
C3294,2021-02-05,36-45,Female,Leicester,New,Gold
C3295,2021-01-14,36-45,Female,Belfast,New,Bronze
C3296,2020-09-05,18-25,Male,Liverpool,Returning,Bronze
C3297,2021-10-23,46-55,Male,Bristol,New,Bronze
C3298,2020-04-29,36-45,Female,Belfast,New,Bronze
C3299,2020-11-16,26-35,Male,Birmingham,New,Silver
C3300,2021-08-14,26-35,Male,Edinburgh,New,Bronze
C3301,2020-05-27,26-35,Male,Leicester,New,Silver
C3302,2020-11-22,36-45,Female,Birmingham,New,Bronze
C3303,2022-06-24,46-55,Male,Liverpool,New,Gold
C3304,2024-01-05,46-55,Female,Sheffield,New,Silver
C3305,2020-07-05,26-35,Female,Birmingham,Returning,Gold
C3306,2020-08-30,46-55,Male,Leicester,New,Bronze
C3307,2020-02-15,56-65,Male,Belfast,Returning,Silver
C3308,2022-01-19,46-55,Male,Leeds,New,Gold
C3309,2023-02-21,56-65,Male,Glasgow,New,Bronze
C3310,2021-02-28,36-45,Female,Leeds,New,Gold
C3311,2023-09-23,56-65,Female,Sheffield,New,Silver
C3312,2021-01-23,65+,Female,Southampton,Returning,Bronze
C3313,2023-05-18,65+,Male,London,Returning,Bronze
C3314,2020-07-17,26-35,Male,Liverpool,New,Silver
C3315,2020-05-22,46-55,Female,Cardiff,Returning,Silver
C3316,2020-08-13,46-55,Female,Newcastle,New,Bronze
C3317,2020-01-03,18-25,Female,Birmingham,New,Bronze
C3318,2023-10-17,46-55,Male,Birmingham,New,Bronze
C3319,2022-11-10,26-35,Male,Sheffield,New,Silver
C3320,2022-06-01,18-25,Female,Cardiff,Returning,Bronze
C3321,2020-11-10,36-45,Male,London,New,Bronze
C3322,2022-10-10,36-45,Female,Leeds,Returning,Bronze
C3323,2022-08-16,46-55,Male,Leeds,New,Bronze
C3324,2022-10-28,26-35,Female,Sheffield,Returning,Bronze
C3325,2022-10-27,36-45,Male,Leicester,Returning,Silver
C3326,2024-03-28,26-35,Male,Newcastle,New,Silver
C3327,2021-06-11,56-65,Female,London,New,Bronze
C3328,2022-06-15,36-45,Female,Bristol,Returning,Silver
C3329,2024-01-27,65+,Prefer not to say,Liverpool,New,Silver
C3330,2020-10-08,26-35,Male,Birmingham,Returning,Silver
C3331,2020-03-24,36-45,Female,Belfast,Returning,Bronze
C3332,2022-02-24,46-55,Male,Leeds,New,Silver
C3333,2022-08-22,26-35,Male,Leeds,New,Gold
C3334,2024-01-20,18-25,Female,Cardiff,Returning,Bronze
C3335,2020-06-19,18-25,Female,Liverpool,Returning,Silver
C3336,2021-06-27,56-65,Female,Leicester,New,Silver
C3337,2020-01-18,18-25,Female,Edinburgh,New,Silver
C3338,2022-02-19,36-45,Male,Belfast,Returning,Bronze
C3339,2020-11-03,26-35,Female,Sheffield,New,Bronze
C3340,2023-03-30,46-55,Female,Sheffield,Returning,Silver
C3341,2021-01-05,26-35,Male,Birmingham,Returning,Bronze
C3342,2023-04-19,26-35,Female,Newcastle,Returning,Silver
C3343,2021-11-05,65+,Male,Belfast,Returning,Bronze
C3344,2021-11-19,65+,Male,Sheffield,New,Bronze
C3345,2021-01-28,56-65,Female,Birmingham,New,Bronze
C3346,2024-06-20,18-25,Male,Sheffield,New,Bronze
C3347,2022-06-19,26-35,Female,Sheffield,New,Bronze
C3348,2023-12-27,18-25,Female,Birmingham,Returning,Gold
C3349,2020-11-13,46-55,Female,Belfast,New,Gold
C3350,2021-07-08,46-55,Male,Glasgow,Returning,Silver
C3351,2023-09-11,26-35,Female,Nottingham,New,Bronze
C3352,2020-04-14,18-25,Female,Belfast,New,Bronze
C3353,2023-05-22,26-35,Male,Cardiff,Returning,Bronze
C3354,2024-01-13,65+,Male,Leicester,New,Silver
C3355,2023-03-13,26-35,Male,Newcastle,New,Bronze
C3356,2022-05-28,18-25,Female,Southampton,Returning,Silver
C3357,2023-10-16,18-25,Female,Edinburgh,New,Bronze
C3358,2023-10-22,18-25,Female,London,Returning,Bronze
C3359,2020-02-18,26-35,Male,London,New,Silver
C3360,2024-06-28,46-55,Female,Birmingham,New,Silver
C3361,2022-06-07,36-45,Male,Newcastle,Returning,Bronze
C3362,2021-02-24,36-45,Female,Cardiff,Returning,Bronze
C3363,2020-03-13,56-65,Female,Birmingham,New,Bronze
C3364,2020-07-28,26-35,Male,Belfast,Returning,Bronze
C3365,2021-11-15,46-55,Male,Liverpool,Returning,Bronze
C3366,2024-04-29,36-45,Female,Bristol,New,Silver
C3367,2023-08-17,18-25,Male,Nottingham,Returning,Silver
C3368,2022-02-06,36-45,Male,Leeds,Returning,Silver
C3369,2022-02-18,36-45,Female,Leicester,New,Silver
C3370,2023-09-07,26-35,Female,Leeds,New,Silver
C3371,2021-12-19,46-55,Female,Leeds,New,Silver
C3372,2020-07-01,56-65,Male,Liverpool,New,Bronze
C3373,2021-05-22,46-55,Female,Birmingham,New,Bronze
C3374,2022-01-17,36-45,Male,Nottingham,New,Silver
C3375,2023-12-22,56-65,Male,Southampton,Returning,Silver
C3376,2022-03-06,36-45,Male,Manchester,New,Silver
C3377,2023-05-18,46-55,Female,Cardiff,Returning,Silver
C3378,2023-12-23,18-25,Female,Sheffield,New,Bronze
C3379,2022-05-23,36-45,Female,Southampton,New,Bronze
C3380,2023-12-10,36-45,Female,Leicester,New,Gold
C3381,2023-04-21,18-25,Female,Leeds,Returning,Silver
C3382,2020-05-08,36-45,Female,Leeds,New,Bronze
C3383,2021-10-20,46-55,Male,Leeds,New,Bronze
C3384,2024-05-31,18-25,Male,Southampton,New,Gold
C3385,2022-12-16,36-45,Male,Leicester,New,Silver
C3386,2022-04-09,26-35,Female,Bristol,Returning,Bronze
C3387,2023-06-10,18-25,Male,Birmingham,Returning,Gold
C3388,2021-07-06,36-45,Female,Bristol,Returning,Silver
C3389,2021-11-03,36-45,Male,Bristol,Returning,Silver
C3390,2022-06-20,26-35,Female,Liverpool,Returning,Bronze
C3391,2021-08-08,18-25,Female,Southampton,New,Gold
C3392,2020-08-03,26-35,Female,Southampton,Returning,Bronze
C3393,2020-03-13,26-35,Male,Manchester,New,Silver
C3394,2023-09-22,18-25,Male,Liverpool,New,Silver
C3395,2022-10-16,46-55,Female,Southampton,New,Bronze
C3396,2020-06-20,26-35,Male,Liverpool,New,Silver
C3397,2021-07-01,18-25,Male,Manchester,New,Silver
C3398,2020-06-07,36-45,Male,Edinburgh,New,Bronze
C3399,2020-02-10,26-35,Male,Liverpool,New,Gold
C3400,2021-01-23,18-25,Female,Glasgow,Returning,Bronze
C3401,2022-01-17,46-55,Female,Belfast,Returning,Gold
C3402,2023-11-24,65+,Female,Leicester,New,Silver
C3403,2022-09-26,26-35,Female,Cardiff,New,Silver
C3404,2022-04-20,26-35,Male,Manchester,New,Bronze
C3405,2022-04-08,36-45,Male,Newcastle,Returning,Silver
C3406,2023-05-13,26-35,Female,Newcastle,Returning,Silver
C3407,2021-07-03,56-65,Male,Liverpool,New,Bronze
C3408,2022-10-02,46-55,Male,London,New,Gold
C3409,2020-06-05,18-25,Prefer not to say,Newcastle,Returning,Bronze
C3410,2021-06-22,18-25,Female,Belfast,Returning,Silver
C3411,2020-11-05,26-35,Male,Newcastle,New,Bronze
C3412,2021-04-28,36-45,Male,Sheffield,Returning,Bronze
C3413,2023-10-31,18-25,Male,London,Returning,Bronze
C3414,2021-07-01,36-45,Male,London,New,Bronze
C3415,2024-06-22,36-45,Female,Glasgow,New,Silver
C3416,2020-01-11,56-65,Male,Bristol,Returning,Bronze
C3417,2023-08-10,26-35,Female,Leeds,New,Bronze
C3418,2023-06-22,18-25,Male,Leicester,New,Silver
C3419,2022-11-21,36-45,Male,Glasgow,New,Bronze
C3420,2022-06-24,65+,Male,Southampton,Returning,Gold
C3421,2021-03-28,46-55,Female,Manchester,Returning,Silver
C3422,2020-01-31,26-35,Male,Leicester,New,Silver
C3423,2020-01-31,26-35,Male,Bristol,Returning,Bronze
C3424,2020-06-27,36-45,Female,Southampton,New,Silver
C3425,2023-02-24,46-55,Female,Liverpool,New,Silver
C3426,2021-07-13,65+,Male,Liverpool,New,Silver
C3427,2022-10-28,26-35,Male,Sheffield,Returning,Bronze
C3428,2023-07-25,46-55,Female,Sheffield,Returning,Bronze
C3429,2021-10-09,18-25,Female,Newcastle,Returning,Silver
C3430,2024-04-21,36-45,Female,Leeds,New,Bronze
C3431,2023-11-26,26-35,Female,Belfast,Returning,Gold
C3432,2020-08-30,26-35,Male,London,New,Bronze
C3433,2023-08-31,18-25,Female,Belfast,Returning,Bronze
C3434,2022-08-25,46-55,Female,Liverpool,Returning,Bronze
C3435,2020-08-29,18-25,Male,Liverpool,New,Bronze
C3436,2023-08-27,36-45,Male,Edinburgh,Returning,Bronze
C3437,2021-05-18,46-55,Male,Cardiff,New,Gold
C3438,2024-06-14,26-35,Male,Birmingham,New,Bronze
C3439,2023-01-25,46-55,Male,Birmingham,Returning,Bronze
C3440,2021-05-22,18-25,Male,Manchester,New,Bronze
C3441,2020-04-09,65+,Female,Cardiff,Returning,Bronze
C3442,2023-04-04,36-45,Female,London,New,Silver
C3443,2024-04-21,26-35,Male,Leeds,New,Silver
C3444,2023-05-02,36-45,Male,Bristol,Returning,Silver
C3445,2020-08-12,65+,Male,Cardiff,Returning,Silver
C3446,2020-08-03,26-35,Male,Belfast,New,Bronze
C3447,2021-11-30,36-45,Male,Cardiff,New,Silver
C3448,2023-10-23,56-65,Male,Manchester,Returning,Silver
C3449,2023-10-27,26-35,Male,Bristol,New,Silver
C3450,2020-01-02,26-35,Female,Manchester,Returning,Silver
C3451,2022-08-14,26-35,Male,Manchester,New,Gold
C3452,2021-10-03,36-45,Male,Leicester,Returning,Gold
C3453,2022-09-15,56-65,Female,London,New,Bronze
C3454,2023-01-31,18-25,Male,Bristol,Returning,Bronze
C3455,2022-11-10,36-45,Male,Leeds,New,Silver
C3456,2023-10-03,36-45,Male,Leicester,New,Silver
C3457,2021-08-02,46-55,Female,Birmingham,Returning,Bronze
C3458,2021-08-18,26-35,Male,Birmingham,Returning,Silver
C3459,2023-04-25,26-35,Female,Leicester,Returning,Bronze
C3460,2022-03-25,26-35,Male,Birmingham,New,Silver
C3461,2022-01-02,65+,Female,Sheffield,Returning,Bronze
C3462,2023-11-15,46-55,Male,Nottingham,New,Bronze
C3463,2021-02-09,65+,Female,Southampton,Returning,Bronze
C3464,2023-01-04,46-55,Male,Glasgow,New,Bronze
C3465,2020-04-05,26-35,Male,Southampton,Returning,Bronze
C3466,2022-07-26,18-25,Female,Edinburgh,New,Silver
C3467,2021-08-25,36-45,Non-binary,Glasgow,New,Bronze
C3468,2021-07-02,56-65,Male,Glasgow,Returning,Silver
C3469,2022-04-19,46-55,Female,Leeds,Returning,Bronze
C3470,2022-08-02,56-65,Prefer not to say,Liverpool,New,Gold
C3471,2020-11-23,36-45,Female,Bristol,New,Silver
C3472,2022-12-14,36-45,Female,Leicester,New,Bronze
C3473,2022-11-25,36-45,Male,Birmingham,Returning,Bronze
C3474,2021-06-21,26-35,Male,Bristol,New,Bronze
C3475,2023-05-06,18-25,Male,Belfast,New,Bronze
C3476,2020-11-04,36-45,Female,Edinburgh,New,Bronze
C3477,2021-05-10,46-55,Non-binary,Cardiff,Returning,Gold
C3478,2021-12-30,26-35,Female,London,Returning,Bronze
C3479,2023-01-18,18-25,Female,Manchester,Returning,Silver
C3480,2020-06-01,26-35,Male,Liverpool,New,Bronze
C3481,2024-04-04,36-45,Male,Leeds,Returning,Silver
C3482,2022-06-20,26-35,Female,Southampton,Returning,Silver
C3483,2020-08-30,46-55,Male,Liverpool,New,Bronze
C3484,2022-06-29,36-45,Female,Bristol,Returning,Bronze
C3485,2020-12-11,26-35,Male,Manchester,New,Gold
C3486,2022-05-22,46-55,Male,Glasgow,Returning,Gold
